"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"24",0.0239160309631376,0.00327648837907653,0.00561969771238272,0.000288426209789098,0.0966918665729548,0.127709482861328,0.732942258609116,0.00684219424556663,0.000784900388515999,0.00192865405813248
"25",0.0793783650539902,0.060475077244356,0.00261201617555531,0.00147523015950167,0.107377176419927,0.115734674888506,0.605832184092433,0.0200957538745342,0.00431513187775994,0.00270439021343676
"26",0.0199263653738841,0.00778483634525232,0.000739123580835797,0.000113409617161895,0.000691720774790994,0.09770175434368,0.000550313156650918,0.0760544572009817,0.0794183805650886,0.717019639041674
"27",0.0204014157415065,0.0123448285099578,0.00236302600197165,0.00024018388164169,0.00108422903744656,0.164831918733466,0.0010256480443501,0.00416437008418974,0.791405828944785,0.00213855102068499
"28",0.00814457539327846,0.00166159786444193,0.00228961952486996,0.000160878531813013,0.00129086224652535,0.0617257320964992,0.00446225341299987,0.00200236780650151,0.00227295640665411,0.915989156716417
"29",0.00341935908801721,0.0241287965799715,0.0012996684055722,0.000101379136340233,0.000361471680929476,0.0774427694915752,0.000396767359176262,0.00193162591382988,0.888972448958306,0.00194571338628184
"30",0.0401807095709867,0.00444589723066462,0.512796420683033,0.000529139588681601,0.00337659973886584,0.125089466815566,0.00363568287488786,0.00269872925726615,0.177547978802648,0.1296993754374
"31",0.0673820956713898,0.636364718620977,0.000841659681166406,0.00062632351325269,0.00247995491669022,0.00680784756300944,0.00259235330282171,0.0100618429113367,0.271117773313693,0.00172543050566253
"32",0.0462363326349849,0.0343072780695727,0.00118305027646531,0.00363285025901195,0.00326993953045106,0.0920594580431092,0.101404014728127,0.710740915561691,0.00327194219553464,0.00389421870105201
"33",0.0140916751762505,0.0334458215632117,0.502279518614842,0.000706119439587805,0.00486505826605378,0.0735313440993163,0.0130675367344708,0.00832895118835117,0.245108643554316,0.1045753313636
"34",0.000646734803994951,0.998362445371498,1.74940629080313e-05,3.1098341592767e-05,0.000131376944591374,0.000333943210519152,0.000207452225626601,0.000105065709375906,8.53009006668989e-05,7.90884292272653e-05
"35",0.000646734803958474,0.998362445371572,1.74940629073207e-05,3.10983415915706e-05,0.000131376944586519,0.000333943210504974,0.000207452225618281,0.000105065709372093,8.5300900663772e-05,7.90884292243757e-05
"36",0.00424660988767637,0.000469477673047553,0.206335965109875,0.00281278824594794,0.688835755107311,0.00169612114967327,0.00206781160639081,0.0012786227972042,0.0915022397436475,0.000754608679226312
"37",0.0216845594287869,0.0884858660538256,0.000894528607725674,0.000178613474983355,0.00096275621171102,0.136137741582627,0.00159308420900435,0.0517292379131593,0.0281445082676874,0.670189104250489
"38",0.216015022613687,0.0674880237441176,0.0012959333438769,0.000306010400685371,0.00762629631095498,0.111800791895122,0.00368753183845328,0.00342174596762066,0.0293031203978067,0.559055523487675
"39",0.0207595248228514,0.693781168543991,0.000677509477695327,0.000465966484593369,0.000898939349487277,0.0318745561777631,0.00186547311694034,0.154691533341598,0.0929549201894016,0.00203040849567838
"40",0.111867349428559,0.00889630515946294,0.00776309830830464,0.00362078367320248,0.157261189189732,0.00233899839133056,0.163303225227778,0.00368366393750775,0.540044096324928,0.00122129035919499
"41",0.0330560731303545,0.00833415966062546,0.00136153696799992,0.000850860793215144,0.00404441629595616,0.0301512215575306,0.0619376307818029,0.855246293716978,0.00341685644865797,0.00160095064687973
"42",0.00795170979586224,0.00166026593407339,0.000808335544317581,2.7037796283104e-05,0.000448756245398446,0.975634214519845,0.000632486388889075,0.00157092575867389,0.00380962674405846,0.00745664127259908
"43",0.010099108496648,0.00300370747174117,0.62545688406303,0.000824483035043115,0.00513782326681551,0.0553577066999973,0.0143237408102711,0.0416494809499728,0.200718163838023,0.043428901368458
"44",0.0367960710376494,0.0347554942485961,0.112444031483637,0.000911867509116565,0.135987709506149,0.639838257280468,0.0274455537211223,0.00329218440324611,0.00297948659716981,0.0055493442128458
"45",0.0168543905863694,0.00307984015653197,0.0234074466062982,0.00172417387961384,0.894977449776674,0.0183257653186344,0.0195787501496072,0.0036980669260996,0.0143020034601807,0.00405211313999104
"46",0.0157763230549578,0.0255289679980513,0.579099810573092,0.000793813276400223,0.00719359282304282,0.0517270937962235,0.0048611723278855,0.0452147301287228,0.229528358247501,0.0402761377741224
"47",0.0273434190049918,0.00281541019572898,0.0108585895358051,0.00244443703103746,0.924483603871939,0.00537926742340498,0.0157062228773875,0.00384182595068515,0.00291741456777694,0.00420980954124235
"48",0.881935724600692,0.0788141342333612,0.000385164663397139,0.000339489901948381,0.0310640270656558,0.00238924815253479,0.00130343936684498,0.0021405183268106,0.00094527938085723,0.000682974307898794
"49",0.0371535821069666,0.0876304019803927,0.194623132684899,0.0218481333037293,0.0169088909840091,0.144997390858812,0.0602984374770156,0.4145234857356,0.00523211588292357,0.016784428985652
"50",0.210814562430949,0.602209190664291,0.0018215920827906,0.00968163647859562,0.0272861673980327,0.00388477959846425,0.0755485828550764,0.0532544739385645,0.00709159163181713,0.00840742292141834
"51",0.0535040421452625,0.833628879583784,0.000370665307629462,0.00033729672626294,0.00162438013356853,0.025916883417757,0.00167496456200199,0.077978354254162,0.00322497662709606,0.00173955724247603
"52",0.221942875067984,0.00410805719438256,0.00597184722275862,0.000966712847475654,0.438969189393319,0.0457438801695317,0.0200999835981248,0.257177307458302,0.00301500988535658,0.00200513716276582
"53",0.197917894668051,0.00168273165254071,0.00118713002388983,0.000560159519776834,0.184240926003206,0.00404022127588161,0.00214771345078539,0.00217164569679983,0.00376436097499856,0.60228721673407
"54",0.0268634712927126,0.0448244638535296,0.0147523542191019,0.0827781289586184,0.403532654247437,0.109762547720568,0.0135876580289745,0.0081888020908471,0.00360754223877896,0.292102377349431
"55",0.0192946433697094,0.82487159547461,0.000575113286430943,0.000501836499206942,0.0106261287442844,0.00388812264039239,0.138569844095485,0.000782491190438693,0.000367546430132014,0.000522678269310419
"56",0.0339087592940702,0.00169868138608847,0.906364105478778,0.000825790891736,0.030663109750196,0.0116282597408403,0.00501800677521573,0.00286224080374369,0.0031243202463313,0.00390672563300029
"57",0.488162738364172,0.279666015552344,0.00104022213384436,0.0027560305201175,0.00318977885336658,0.0809542674538871,0.108863618650122,0.0239459925886555,0.00951694168811574,0.00190439419537585
"58",0.082661590060531,0.187777077463342,0.00101430049248615,0.00722942008394233,0.231920202597646,0.003447322073613,0.480618460199221,0.00116842623107486,0.000772820197664552,0.00339038060047846
"59",0.0129958496882112,0.00120706124935226,0.142689253259398,0.0194391525972858,0.025166263986518,0.00149219061067976,0.69913771026786,0.00908600194667782,0.087957217813303,0.000829298580714483
"60",0.00444720870018603,0.00109294338519452,0.0061163828682965,0.00241734922366307,0.771178199927562,0.000840026812922704,0.211910908168466,0.0008304503350699,0.000441364641418934,0.000725165937219938
"61",0.167669625168783,0.283574006986858,0.376181669992323,0.0415472567675188,0.0905733656733561,0.00226259682827023,0.00483866541483582,0.00272889510461392,0.029194432331399,0.00142948573204281
"62",0.0399963874953259,0.0895977889811003,0.292182154661096,0.0165841043268683,0.329376797535289,0.00955273419227582,0.189512342420601,0.00323808862282319,0.00454925890089853,0.0254103428637221
"63",0.00357311471213943,0.00107732372957579,0.00198575970013305,0.00163994915872883,0.56902933500027,0.00195474571460587,0.100992872222122,0.00314177024364911,0.000579578373281035,0.316025551145495
"64",0.0590466150349498,0.0219476486082242,0.00264810517818805,0.0507607319960005,0.653477737681638,0.0418141179430921,0.0981021868396188,0.00161632622278341,0.00105390200370271,0.0695326284918027
"65",0.00877849134563808,0.00248903253574659,0.00702898279157842,0.00321801612602603,0.154854013826048,0.00824899010327307,0.234824195711128,0.0015609735000036,0.00163568560475183,0.577361618455806
"66",0.00146929434028499,0.00110371981647983,0.000510596416225877,1.00228409301044e-05,0.000216733562969258,0.926617373180249,0.000447389657081372,0.000603134310035428,0.000772369580832353,0.068249366294912
"67",0.00516543139901544,0.00137044075424273,0.0012801248590921,0.000695380378157059,0.128803167803861,0.00901429096812082,0.00168739729850731,0.848591658334204,0.00230087394321666,0.001091234261583
"68",0.0025653693648434,0.000671451577687852,0.00112659298440688,0.987141901068791,0.00276227991847998,0.000412837802889375,0.00235576697160299,0.00141588245569024,0.00111055442944798,0.000437363426160891
"69",0.0121118986715601,0.00181315857328907,0.602566123463575,0.000806674011585495,0.118631161750076,0.211815388638238,0.00607918532824125,0.0102759749465524,0.0339856054566639,0.00191482916021938
"70",0.00228248716451447,0.00136151009662048,0.000920497803962757,3.32271020551881e-05,0.000524911286397381,0.329674734459452,0.00144154048660637,0.000852479903193709,0.000977061312351963,0.661931550384846
"71",0.0539203476939269,0.0163136360199259,0.120632059820019,0.0799041867528327,0.0314870272299553,0.0397553946791081,0.0868157212745648,0.0123955017857494,0.549713043566119,0.00906308117779878
"72",0.0353084835470399,0.00150616465913841,0.467812440228163,0.000596941946432214,0.00306156054941284,0.11735547007404,0.0022760888178873,0.307491598078869,0.0625669944953719,0.00202425760364543
"73",0.0488803770814779,0.0049484793014335,0.00783796619562106,0.00232984122778169,0.273734681494553,0.0144605847744843,0.202273653285881,0.291549095126866,0.113413634942439,0.040571686569462
"74",0.0235438675109817,0.00123737588993026,0.0129036401849175,0.00114289856117428,0.00184649419663392,0.00652151805202039,0.0008630197045331,0.577802980300618,0.372099804385212,0.00203840121397875
"75",0.322055609273076,0.090725679384778,0.00152721985300746,0.00181595926545047,0.0113845057740485,0.0508705055536432,0.51575223558828,0.00279853730251597,0.00112943090838739,0.00194031709681305
"76",0.0183347690775024,0.00153620018419115,0.0403801503239053,0.00700250169597484,0.560348362660905,0.00465068588278006,0.0276940136627207,0.00424273215596673,0.00530704556833555,0.330503538787718
"77",0.224088296666248,0.630391490884839,0.000349824664434815,0.000388719652519375,0.00138610303280755,0.0364368699173983,0.00192240937837516,0.086949582294601,0.00355103607883466,0.0145356674299428
"78",0.0221528683201082,0.00235225332046327,0.208303134947498,0.000312027618040739,0.00266073128229709,0.239158759500601,0.00331705846375671,0.00297275852620998,0.00882926231683137,0.509941145704194
"79",0.024532558636725,0.00279516149524089,0.002123017629553,0.000809439971078601,0.914605197283518,0.00552386549982449,0.0254635702512138,0.00128566142926712,0.000835939650516494,0.0220255881530621
"80",0.0245325586367216,0.00279516149524115,0.00212301762955316,0.000809439971078676,0.914605197283525,0.00552386549982523,0.0254635702512128,0.00128566142926723,0.000835939650516568,0.022025588153059
"81",0.0112675589159309,0.00399054863235646,0.514157234187734,0.000664877743415556,0.00404809632181763,0.233235951098575,0.112187615848694,0.00221601659349327,0.0100653827218785,0.108166717936105
"82",0.290284600942864,0.00383720011864392,0.00191527424541262,0.00223041399020933,0.155631668323255,0.0101494792084776,0.266152927957552,0.13777151265661,0.00291519103862415,0.129111731518352
"83",0.0252845961250741,0.00236149302361414,0.0662365186753867,0.000590556432030179,0.00206141675607035,0.0869371743507103,0.00201268246952354,0.630602627247631,0.181247734585857,0.00266520033410149
"84",0.112535539754943,0.0530548978122721,0.0220765103461738,0.00073690835636211,0.0044531389417503,0.681748158478546,0.0620447364440585,0.00489240983921316,0.0338609093774186,0.0245967906492618
"85",0.0378730059596741,0.0857238138892413,0.0618882388178797,0.000655701336485365,0.00275403737999066,0.561467461335635,0.0038812931445067,0.148249824496092,0.0920081896918425,0.00549843394865327
"86",0.0211125723183295,0.401077242748578,0.000332172850485705,0.000150630884627949,0.00067639297355596,0.20127046495085,0.000970450666837842,0.326100499573573,0.00196343164173092,0.0463461413914308
"87",0.172634993437689,0.0109270668344866,0.00979043391096904,0.000619881742803149,0.00401472008468681,0.60617374261107,0.122129225497681,0.00702759380977198,0.0598973407307943,0.00678500134004845
"88",0.0249926695660572,0.00504008691385862,0.00154302484432823,0.000302130272311545,0.00258122637543326,0.101463449035862,0.00623283793685862,0.00795489206696079,0.00485437965216832,0.845035303336162
"89",0.00427248336152947,0.00081091054109025,0.0923999585603133,0.000872708944729871,0.00834153926171879,0.00782276316447744,0.0075723373504237,0.00145775969058878,0.00299609820963597,0.873453440915492
"90",0.420356848734094,0.00534088973865007,0.000688044510581667,0.00023381018153195,0.00308003863711951,0.129317978248228,0.00207766526107912,0.0147630545600833,0.00231591144057774,0.421825758688055
"91",0.374693542750619,0.29293736889941,0.00250730066451777,0.0268650462146441,0.0537480383152418,0.0291888993047334,0.198497787001687,0.018213730411516,0.00183037120197444,0.00151791523565697
"92",0.100260878179813,0.00248315441424014,0.000735941867513447,0.000303101352958184,0.300384333434036,0.00775796792719048,0.0189059216808605,0.00368144410270213,0.00083174258951715,0.564655514451168
"93",0.0158693365290086,0.0204314715837516,0.0029029720728824,0.000222436724672383,0.00105185247496965,0.721319291099153,0.00163456623112114,0.0485252883638335,0.151426907774382,0.0366158771462256
"94",0.0513355210050282,0.0172031950039152,0.459736814893897,0.00180642571674976,0.13533793098421,0.0123069239861924,0.00312414666027067,0.145089612317695,0.133441347079031,0.0406180823530108
"95",0.0218050813850831,0.0179796014556466,0.000962423912674225,0.0358306510158989,0.913649149326681,0.00106825214111074,0.00517328305971355,0.00127150738489663,0.000683166797233179,0.0015768835210624
"96",0.0665955037181733,0.067420422167108,0.000918351998832711,0.000268918678083333,0.00200455870046512,0.593867595638457,0.00226965699558987,0.248043700656542,0.00487865425424078,0.013732637192507
"97",0.0108897346406805,0.053384627305541,0.00198417355241044,0.000191751948296952,0.00246493148162028,0.195560787470041,0.00257075206092038,0.00250707587776089,0.00350218439534165,0.726943981267386
"98",0.0825223925818679,0.00540977739861377,0.0855458686260751,0.00370830824857621,0.356837058379671,0.00414000588167634,0.0865748962951348,0.00740046399262364,0.365290391889036,0.00257083670672648
"99",0.0113506505187009,0.00163137437951821,0.529616862044886,0.00141211736900627,0.0266867217407804,0.015865154534635,0.39782170744907,0.00258086805491848,0.00814842585688389,0.00488611805160094
"100",0.43184527938878,0.00421501436229317,0.00119129796917851,0.000896806820211357,0.021785148619843,0.0139367484350632,0.00306993463744296,0.0140907312822349,0.0031576406929085,0.505811397792044
"101",0.0648455776680761,0.00146934332940143,0.00191602464678553,0.00406413209117672,0.915209276815736,0.000796468801427941,0.00734462137418146,0.00182179959598204,0.00183892698526219,0.00069382869197023
"102",0.01175800520936,0.157274546801767,0.00323625415242025,0.00724143350827538,0.072569507282165,0.00288437302002543,0.0324006993285634,0.00336585649607672,0.708125521480315,0.00114380272103274
"103",0.0339112886680064,0.00268331058768778,0.00534029253771556,0.00471762136845961,0.322825988607779,0.00519264896587136,0.450297118632516,0.00718300936143296,0.00422968658297834,0.163619034687553
"104",0.0953215054281093,0.0040931938246852,0.0156066379950844,0.00211799136054907,0.0959507570085323,0.0113727723332567,0.743246969863948,0.0149517918083055,0.0145300959035499,0.00280828447398043
"105",0.0128034781063614,0.0848262179044778,0.000748030900158282,0.000324565013959562,0.000753481881855384,0.058423365333502,0.00119574647237298,0.0477112712774742,0.0416258481199222,0.751587994989916
"106",0.0595964965088977,0.00276348260460972,0.645866601666506,0.000769930473576767,0.00415846593579831,0.133958547419097,0.106511865150132,0.0030703660672639,0.00354339794482561,0.039760846229293
"107",0.212569986611492,0.00377870654776065,0.70077659489252,0.00240148454325698,0.0202011773534152,0.0115432099679596,0.0139854804417681,0.00439992348219167,0.0150232790858023,0.0153201570738339
"108",0.00357260059645704,0.0015028556145501,0.497448915008045,0.000417323175137103,0.0017671531652961,0.0467866464927316,0.00119192356902628,0.0137499319799191,0.227019123738706,0.206543526660132
"109",0.0765454266192696,0.00569665370889826,0.00140904717721353,0.000128916952592622,0.00166157772087577,0.89118454740979,0.00610760228158453,0.00241234608218413,0.00250501413637167,0.0123488679112207
"110",0.0668211444583997,0.0968393449622225,0.00591116567727435,0.000561149645792887,0.00189202714467983,0.0896525834477371,0.733547141729467,0.00145964921318569,0.00140906726707679,0.00190672645416438
"111",0.0910437841640902,0.869949208330904,0.000241345041576316,0.000463776982117359,0.00206126974038236,0.00457107418193794,0.00197660208651078,0.0270969261048867,0.00161467553409921,0.000981337833495108
"112",0.323353323323987,0.01829889544014,0.00467973061022519,0.00212282228593935,0.268519029215565,0.00257565132015694,0.337682907124713,0.00611576823322224,0.0296717548797878,0.00698011756626365
"113",0.118003532825126,0.0122173692721613,0.00276608165389939,0.00579689349840395,0.528626451009862,0.00478481956311863,0.00546314307199304,0.311031079196148,0.00910004408863312,0.0022105858206535
"114",0.00728790070354471,0.0500839912540539,0.00133992968607341,0.0326409028435937,0.875314651033291,0.00119384913488257,0.0105695837435247,0.00187197440402196,0.0179490555379337,0.00174816165908083
"115",0.0114041010523881,0.00347053801360828,0.00180541547034503,0.000745302058512282,0.00377813845354417,0.0531698529541273,0.0667737823444798,0.0596921310820425,0.0377614029550621,0.76139933561589
"116",0.0462327365532608,0.00278225709964827,0.00459846526189261,0.000851773025284728,0.00374747431287419,0.0763748021134013,0.596929721977717,0.0060478145846014,0.234066066957272,0.0283688881140469
"117",0.071119156138118,0.022099860984201,0.461846118400581,0.00178458544795142,0.0881570573163149,0.0200929640919208,0.0158229387199395,0.14428770756585,0.0883229704682004,0.0864666408669231
"118",0.0983315428607796,0.0020145739204045,0.00204516234350099,0.00448450137308357,0.0306679126692337,0.00353732403490008,0.00147780059808593,0.301976792823421,0.553418320608201,0.00204606876838884
"119",0.0138355468415232,0.00264150890535891,0.147456894784066,0.0246367457863071,0.216930284168485,0.541977369569308,0.0412069191560002,0.00532824476458038,0.0031036584796621,0.0028828275447094
"120",0.0329096686683705,0.0130420875858773,0.00134395045523959,0.00383762250854423,0.00716464971114193,0.0691059922804504,0.0713240512930212,0.0774143540658314,0.00336413483780937,0.720493488593714
"121",0.00567195158293051,0.00150633502818218,0.121774011046546,0.00146075045972262,0.233790253640991,0.0186432578040138,0.613497551661925,0.00128534443268383,0.00102889470596566,0.00134164963704012
"122",0.032202382437233,0.00207080434085654,0.333194275087281,0.379033766327666,0.165345603972137,0.00503586975300148,0.0625144194133823,0.00334374894455273,0.0158923125502243,0.00136681717366546
"123",0.39722143769501,0.0440051545143976,0.00146209284420116,0.00163630967678219,0.0667839223198962,0.00600326644137272,0.464193974046166,0.0148122469070675,0.00136433446831905,0.00251726108678811
"124",0.488799518019822,0.291751757420783,0.00112088428162233,0.0204633782252389,0.0170661607932469,0.0371326439836239,0.136174996117793,0.0039660735881354,0.00127071423727039,0.00225387333246354
"125",0.00970021017656087,0.563711777619631,0.000301056833083623,0.000272142464706674,0.00209107665708022,0.00497660748818417,0.00130128903365267,0.000932769395747392,0.00125991106913604,0.415453159262217
"126",0.00419584042104173,0.000772707529172819,0.00123527402352391,0.000149934097673433,0.000642284110438014,0.00623479857697967,0.000279134827517447,0.00186340495565672,0.983433501019485,0.0011931204385113
"127",0.00419584042096349,0.000772707529166735,0.00123527402349782,0.000149934097667395,0.00064228411042623,0.00623479857704974,0.000279134827512499,0.00186340495571526,0.983433501019519,0.00119312043848128
"128",0.00646811068120263,0.00202791660313967,0.00708344307390044,0.0003825161611559,0.0964281913742818,0.420167767517076,0.00253668433185728,0.359396355164232,0.00527703977612989,0.100231975317024
"129",0.0439550118332963,0.00127038895990407,0.499023554074255,0.00732285114672517,0.0580224224795538,0.00231959632086843,0.00540231761634796,0.377604859357412,0.00440258075660462,0.000676417455033354
"130",0.0439550118332965,0.00127038895990563,0.499023554074167,0.00732285114674758,0.0580224224795799,0.00231959632087472,0.00540231761635335,0.377604859357424,0.00440258075660739,0.000676417455043759
"131",0.0133836182470174,0.00143063584959672,0.158591458361555,0.00125951081477958,0.067242490156878,0.0266134832989243,0.0021364086095321,0.561719424923391,0.165976705390403,0.00164626434792286
"132",0.105189427352674,0.371855171077099,0.003723086138271,0.000693748239870928,0.00181830049707815,0.167992780692375,0.102016635985949,0.0231460666387411,0.221087456157651,0.00247732722029133
"133",0.00980842539602093,0.159409071875853,0.00115473830675518,0.000152780002918619,0.00109758979829989,0.804216934088567,0.0174693866607934,0.00180255879734,0.00147492949853607,0.00341358557491514
"134",0.0521810845294853,0.187263003531719,0.00299123950760872,0.00224855296291975,0.00138941731277498,0.257549957740591,0.00226104637657837,0.00345362384971505,0.443257954764598,0.0474041194240094
"135",0.00806713431918719,0.0632629429479113,0.785603815152758,0.0533765927938612,0.0322946343832175,0.00189099053105381,0.050729304890911,0.00131670281891576,0.00214427500506023,0.00131360715712375
"136",0.172811348397463,0.00189258005606739,0.00117125196494607,0.00056955331357764,0.00272034062957372,0.00425449342698182,0.00186273652623701,0.0060816378452756,0.167323655499176,0.641312402340702
"137",0.118494381704567,0.0296270205296074,0.00151915721676145,0.00177013667590286,0.00269770794203577,0.0106327953397264,0.00318632509521946,0.658542660737464,0.0319278133319667,0.141602001426748
"138",0.0193454619414479,0.00288907968350305,0.00364831548437677,0.159024751423572,0.0037482583749842,0.00697213111962644,0.0898393417486467,0.00412890408655473,0.676591264244606,0.0338124918926819
"139",0.00799881885062925,0.000707716621527041,0.00108996271405066,0.000269029728226488,0.000891225252467137,0.00236650643285759,0.000292381483604042,0.0387477663999744,0.946416495737853,0.00122009677881063
"140",0.13502394597217,0.00495750426554455,0.743427209482999,0.00056927080294783,0.00347734107483582,0.0719598756203598,0.00241574973207345,0.00623528947186506,0.00484722067206026,0.0270865929051441
"141",0.00970434993511785,0.0135864941531026,0.455629015119309,0.00448010294684089,0.0126493991043951,0.0467096145296617,0.449518186905945,0.00236489153713929,0.00215163749904019,0.00320630826944768
"142",0.0322651961126284,0.0150875801746012,0.0692567995521276,0.00134900149778526,0.158404958998896,0.541451638270619,0.126503746915636,0.051364054738245,0.00196547239976634,0.00235155133969411
"143",0.0585402737112877,0.0037380399185999,0.1462817156659,0.00337186334984246,0.144448569779024,0.0763349258731314,0.551847846939416,0.00476702781728891,0.00624457839602059,0.00442515854949011
"144",0.00543964949867118,0.00073213771192872,0.114840610020118,0.00277222924810557,0.859401342819896,0.00372778598669123,0.00742819606728915,0.00292749337542661,0.00174414929743978,0.00098640597443385
"145",0.0941797861973248,0.0768201408564078,0.00336900503097536,0.0126510412949085,0.171674879487801,0.0031298657937074,0.581474659777911,0.00650950777259948,0.0491104230191516,0.0010806907692125
"146",0.0708874010654612,0.00215433562301867,0.00195491489396848,0.000810150321503277,0.00414292193221518,0.0110894185366684,0.0268294080506096,0.737652962073021,0.00412621247888536,0.140352275024648
"147",0.0537570067052931,0.00173923003793193,0.493129393757901,0.00156652876993962,0.0371657647713405,0.0558438936821282,0.0139201374329404,0.0201702811846222,0.217200734483837,0.105507029174067
"148",0.163176008195553,0.00620036409578407,0.00333752036313395,0.000452626250790435,0.055355121608106,0.404122046272603,0.00221577030979296,0.336018078732001,0.0267683005669197,0.00235416360531554
"149",0.00266168472778798,0.0018467979538777,0.511394905110132,0.00229557328413593,0.0927413216351849,0.0169800954438622,0.36773097446805,0.00237522753034793,0.000889942762331666,0.00108347708428995
"150",0.15227461440815,0.0619141668861931,0.0020169452742038,0.0764110356298581,0.305348432782621,0.00869127418695646,0.259464943259737,0.00219106108147238,0.00119242709570295,0.130495099395105
"151",0.120692711212498,0.0023929163742484,0.0111895059778273,0.0111142101647031,0.746401537389158,0.0255474866903278,0.0445530058235666,0.000670298766813024,0.000852405079897592,0.0365859225209597
"152",0.0200948640207669,0.033765043517861,0.00138844137825335,0.00035048619726118,0.007475270793351,0.0792604715953509,0.00290017548237304,0.0111768107809625,0.0425320488879115,0.801056387345909
"153",0.0372223092655128,0.00279537925797102,0.0839629209588433,0.0019646030109384,0.571817074374591,0.0942663877320222,0.00597505955800543,0.169062017417568,0.0289130308973106,0.00402121752723648
